Patient_ID,Path,Tumor_Label,Set
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000497.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000498.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000499.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000500.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000501.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000502.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000503.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000504.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000505.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000506.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000507.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000508.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000509.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000510.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000511.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000512.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000513.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000514.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000515.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000516.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000517.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000518.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000519.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000520.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000521.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000522.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000523.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000524.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000525.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000526.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000527.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000528.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000529.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000530.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000531.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000532.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000533.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000534.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000535.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000536.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000537.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000538.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000539.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000540.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000541.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000542.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000543.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000544.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000545.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000546.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000547.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000548.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000549.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000550.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000551.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000552.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000553.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000554.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000555.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000556.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000557.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000558.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000559.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000560.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000561.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000562.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000563.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000564.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000565.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000566.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000567.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000568.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000569.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000570.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000571.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000572.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000573.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000574.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000575.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000576.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000577.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000578.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000579.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000580.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000581.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000582.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000583.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000584.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000585.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000586.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000587.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000588.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000589.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000590.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000591.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000592.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000593.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000594.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000595.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000596.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000597.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000598.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000599.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000600.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000601.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000602.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000603.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000604.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000605.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000606.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000607.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000608.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000609.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000610.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000611.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000612.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000613.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000614.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000615.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000616.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000617.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000618.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000619.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000620.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000621.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000622.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000623.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000624.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000625.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000626.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000627.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000628.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000629.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000630.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000631.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000632.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000633.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000634.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000635.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000636.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000637.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000638.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000639.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000640.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000641.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000642.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000643.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000644.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000645.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000646.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000647.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000648.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000649.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000650.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000651.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000652.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000653.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000654.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000655.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000656.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000657.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000658.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000659.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000660.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000661.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000662.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000663.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000664.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000665.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000666.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000667.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000668.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000669.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000670.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000671.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000672.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000673.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000674.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000675.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000676.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000677.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000678.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000679.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000680.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000681.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000682.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000683.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000684.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000685.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000686.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000687.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000688.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000689.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000690.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000691.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000692.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000693.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000694.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000695.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000696.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000697.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000698.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000699.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000700.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000701.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000702.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000703.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000704.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000705.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000706.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000707.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000708.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000709.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000710.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000711.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000712.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000713.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000714.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000715.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000716.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000717.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000718.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000719.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000720.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000721.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000722.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000723.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000724.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000725.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000726.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000727.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000728.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000729.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000730.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000731.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000732.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000733.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000734.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000735.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000736.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000737.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000738.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000739.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000740.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000741.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000742.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000743.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000744.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000745.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000746.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000747.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000748.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000749.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000750.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000751.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000752.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000753.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000754.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000755.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000756.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000757.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000758.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000759.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000760.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000761.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000762.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000763.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000764.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000765.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000766.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000767.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000768.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000769.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000770.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000771.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000772.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000773.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000774.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000775.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000776.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000777.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000778.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000779.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000780.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000781.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000782.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000783.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000784.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000785.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000786.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000787.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000788.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000789.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000790.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000791.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000792.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000793.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000794.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000795.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000796.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000797.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000798.jpg,Tumor,TRAIN
Image_019_T,half_crop/Tumor/Image_019_Tumor_0000799.jpg,Tumor,TRAIN
